Date,Year,Month,Region,Feeder,PoleNumber,AssetID,EquipmentType,Latitude,Longitude,AgeYears,ConditionScore,LoadA,WoodenPoleTiltDeg,InterferenceM,InsulatorContaminationPct,ArresterLeakageCurrentmA,FailureCount12M,MaintenanceOverdueDays,ConsequenceScore,RiskIndex,CriticalFlag,InspectionCostUSD,FailureImpactUSD,RecommendedAction
2025-08-01,2025,Aug,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,33.1,3.65,167.2,,4.34,,9.84,3,170,65.9,64.4,0,189,6780,Routine monitoring
2025-08-01,2025,Aug,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,24.5,7.76,167.3,,3.6,,7.93,1,156,64.5,47.4,0,165,5810,Routine monitoring
2025-08-01,2025,Aug,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,23.8,3.97,164.8,,3.66,,8.65,3,155,70.2,60.4,0,206,7515,Routine monitoring
2025-08-01,2025,Aug,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,8.3,4.98,165.1,,3.43,,9.7,2,174,73.7,52.1,0,174,6974,Routine monitoring
2025-08-01,2025,Aug,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,12.9,5.17,167.3,,3.83,,8.69,1,128,71.7,49.4,0,137,5672,Routine monitoring
2025-08-01,2025,Aug,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,27.6,7.75,153.9,,3.39,,8.42,2,155,75.2,50.9,0,188,7117,Routine monitoring
2025-08-01,2025,Aug,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,24.1,4.44,160.9,,3.59,,8.67,1,85,60.7,52.3,0,131,6114,Routine monitoring
2025-08-01,2025,Aug,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,16.6,6.1,154.5,,3.65,,8.63,1,95,76.8,48.4,0,188,6116,Routine monitoring
2025-08-01,2025,Aug,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,30.5,7.2,166.1,,3.35,,9.23,2,169,78.7,56.5,0,209,6630,Routine monitoring
2025-08-01,2025,Aug,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,11.8,7.55,155.3,,3.5,,6.64,2,130,78.6,46.8,0,192,6901,Routine monitoring
2025-08-01,2025,Aug,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,19.2,7.11,151.5,,3.21,,6.72,1,136,76.0,47.4,0,160,6150,Routine monitoring
2025-08-01,2025,Aug,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,23.1,7.17,167.4,,3.09,,8.63,1,128,77.6,50.7,0,162,6365,Routine monitoring
2025-08-01,2025,Aug,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,14.3,7.66,152.2,,3.77,,5.82,0,77,68.7,39.0,0,164,5168,Routine monitoring
2025-08-01,2025,Aug,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,14.2,5.33,156.5,,3.58,,10.07,1,76,78.5,49.6,0,145,6072,Routine monitoring
2025-08-01,2025,Aug,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,14.8,6.86,152.1,,3.55,,7.34,1,159,78.7,48.3,0,178,6303,Routine monitoring
2025-08-01,2025,Aug,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,5.4,4.86,159.5,,4.26,,8.81,1,149,68.9,47.5,0,142,6020,Routine monitoring
2025-09-01,2025,Sep,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,8.7,3.62,132.2,7.95,4.68,,,1,164,77.4,46.9,0,134,6289,Routine monitoring
2025-09-01,2025,Sep,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,19.3,3.73,130.7,5.06,4.64,,,1,101,81.7,50.0,0,142,6093,Routine monitoring
2025-09-01,2025,Sep,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,29.9,6.51,145.3,9.14,3.69,,,1,92,73.3,47.3,0,130,5766,Routine monitoring
2025-09-01,2025,Sep,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,7.4,3.94,143.1,7.66,3.61,,,1,175,79.3,48.7,0,157,5914,Routine monitoring
2025-09-01,2025,Sep,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,7.0,4.77,134.8,9.2,3.92,,,1,147,83.3,44.6,0,184,6375,Routine monitoring
2025-09-01,2025,Sep,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,27.1,8.16,142.6,8.74,5.19,,,1,156,84.0,47.3,0,175,6251,Routine monitoring
2025-09-01,2025,Sep,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,15.4,4.15,136.6,8.21,4.73,,,1,93,87.5,50.6,0,176,6940,Routine monitoring
2025-09-01,2025,Sep,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,11.8,5.12,146.2,6.02,4.54,,,2,107,84.8,48.7,0,161,6387,Routine monitoring
2025-09-01,2025,Sep,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,6.3,7.05,130.4,8.72,3.17,,,1,171,77.6,38.4,0,181,5388,Routine monitoring
2025-09-01,2025,Sep,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,23.7,5.36,139.9,7.32,3.93,,,1,161,77.3,49.9,0,167,5808,Routine monitoring
2025-09-01,2025,Sep,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,26.3,5.51,135.4,6.44,5.1,,,1,144,78.7,49.6,0,138,6069,Routine monitoring
2025-09-01,2025,Sep,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,9.1,3.95,132.8,6.94,4.44,,,1,144,79.8,46.7,0,131,6703,Routine monitoring
2025-09-01,2025,Sep,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,32.8,7.14,141.7,8.35,4.41,,,1,86,84.3,50.2,0,150,6952,Routine monitoring
2025-09-01,2025,Sep,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,9.3,3.09,133.7,5.05,4.09,,,1,144,84.2,50.7,0,178,6615,Routine monitoring
2025-09-01,2025,Sep,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,13.3,6.29,141.4,9.95,4.26,,,1,140,75.6,42.6,0,155,6037,Routine monitoring
2025-09-01,2025,Sep,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,31.6,7.18,131.2,6.09,4.21,,,1,173,71.8,45.9,0,162,5676,Routine monitoring
2025-09-01,2025,Sep,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,18.8,3.68,139.3,8.89,3.97,,,1,144,83.4,53.3,0,131,6352,Routine monitoring
2025-09-01,2025,Sep,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,22.3,7.88,133.1,7.4,4.99,,,1,181,86.0,54.8,0,176,6471,Routine monitoring
2025-09-01,2025,Sep,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,23.5,5.35,131.3,5.89,4.43,,,1,133,72.2,46.5,0,184,5738,Routine monitoring
2025-09-01,2025,Sep,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,21.7,3.16,144.0,7.1,4.53,,,3,147,70.9,56.1,0,185,6703,Routine monitoring
2025-09-01,2025,Sep,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,24.1,4.06,140.6,7.52,3.73,,,1,92,81.3,51.8,0,171,6125,Routine monitoring
2025-09-01,2025,Sep,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,10.2,3.55,145.7,8.05,4.61,,,2,123,79.4,57.0,0,193,7397,Routine monitoring
2025-09-01,2025,Sep,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,6.4,6.91,135.5,6.2,3.71,,,0,162,71.3,35.6,0,131,5315,Routine monitoring
2025-09-01,2025,Sep,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,12.7,4.7,140.9,8.59,4.69,,,1,182,75.1,47.1,0,180,6314,Routine monitoring
2025-09-01,2025,Sep,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,5.1,3.75,102.3,,3.12,52.4,,1,149,61.2,40.9,0,133,5255,Routine monitoring
2025-09-01,2025,Sep,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,6.4,4.91,102.6,,3.35,52.6,,2,187,68.0,43.4,0,158,6321,Routine monitoring
2025-09-01,2025,Sep,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,27.4,6.45,105.2,,3.53,56.1,,1,127,60.2,44.4,0,135,5728,Routine monitoring
2025-09-01,2025,Sep,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,13.8,3.54,104.0,,3.78,59.8,,2,114,71.6,49.2,0,207,6884,Routine monitoring
2025-09-01,2025,Sep,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,10.1,6.29,108.2,,3.64,65.7,,1,156,67.6,52.5,0,163,6111,Routine monitoring
2025-09-01,2025,Sep,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,16.8,5.64,102.1,,3.35,47.7,,2,125,73.0,45.5,0,190,6790,Routine monitoring
2025-09-01,2025,Sep,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,23.4,5.45,104.7,,3.49,64.4,,2,175,73.6,50.3,0,181,6554,Routine monitoring
2025-09-01,2025,Sep,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,6.8,4.23,108.0,,3.8,59.8,,2,93,72.8,45.8,0,209,5898,Routine monitoring
2025-09-01,2025,Sep,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,20.4,4.82,114.7,,3.79,71.2,,2,169,70.7,51.0,0,174,6998,Routine monitoring
2025-09-01,2025,Sep,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,23.9,7.72,113.3,,3.65,60.8,,2,79,62.7,42.6,0,194,6234,Routine monitoring
2025-09-01,2025,Sep,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,14.6,6.28,106.7,,2.74,53.3,,2,156,69.9,43.8,0,197,6518,Routine monitoring
2025-09-01,2025,Sep,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,5.9,4.55,107.1,,3.66,42.4,,1,90,77.2,42.7,0,139,6179,Routine monitoring
2025-09-01,2025,Sep,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,7.9,7.98,108.2,,3.71,58.6,,1,140,60.3,33.5,0,141,4765,Routine monitoring
2025-09-01,2025,Sep,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,5.9,4.67,106.2,,3.76,41.5,,2,161,77.3,46.7,0,200,6464,Routine monitoring
2025-09-01,2025,Sep,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,14.9,6.01,112.4,,3.84,45.7,,1,163,71.9,43.5,0,135,5477,Routine monitoring
2025-09-01,2025,Sep,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,28.2,7.06,105.7,,3.97,46.6,,1,82,73.5,44.6,0,184,5989,Routine monitoring
2025-09-01,2025,Sep,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,12.4,7.25,108.4,,3.64,56.8,,1,85,74.7,38.7,0,140,5987,Routine monitoring
2025-09-01,2025,Sep,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,13.5,6.92,104.1,,3.45,61.4,,2,109,63.1,39.7,0,177,5333,Routine monitoring
2025-09-01,2025,Sep,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,27.1,4.97,111.8,,3.55,53.1,,2,117,71.1,51.3,0,188,6741,Routine monitoring
2025-09-01,2025,Sep,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,9.8,7.95,99.9,,3.67,39.1,,1,111,59.7,31.8,0,134,4858,Routine monitoring
2025-09-01,2025,Sep,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,33.2,3.54,118.7,,3.1,,8.85,2,163,69.7,57.0,0,158,7034,Routine monitoring
2025-09-01,2025,Sep,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,24.6,7.76,111.8,,3.36,,6.4,1,151,68.2,40.8,0,170,5978,Routine monitoring
2025-09-01,2025,Sep,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,23.9,3.76,110.9,,3.82,,8.63,3,158,68.3,53.7,0,215,7266,Routine monitoring
2025-09-01,2025,Sep,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,8.4,5.29,111.7,,3.04,,8.74,1,184,77.1,43.1,0,174,6065,Routine monitoring
2025-09-01,2025,Sep,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,13.0,5.43,126.2,,3.41,,8.41,2,140,74.5,46.8,0,182,6075,Routine monitoring
2025-09-01,2025,Sep,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,27.7,7.83,119.0,,3.34,,9.03,2,152,71.7,45.7,0,152,6168,Routine monitoring
2025-09-01,2025,Sep,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,24.2,4.01,117.3,,3.31,,8.6,1,98,62.5,47.0,0,151,5628,Routine monitoring
2025-09-01,2025,Sep,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,16.7,6.22,116.8,,3.19,,8.73,1,89,73.3,42.5,0,151,6099,Routine monitoring
2025-09-01,2025,Sep,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,30.6,7.46,116.4,,2.96,,8.75,1,173,72.9,45.6,0,163,6037,Routine monitoring
2025-09-01,2025,Sep,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,11.9,7.4,110.6,,3.53,,7.61,1,126,80.2,39.9,0,132,5574,Routine monitoring
2025-09-01,2025,Sep,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,19.3,7.04,123.7,,3.35,,9.33,1,133,74.4,42.7,0,140,6269,Routine monitoring
2025-09-01,2025,Sep,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,23.2,6.82,125.2,,3.44,,8.47,2,126,74.3,47.4,0,153,6659,Routine monitoring
2025-09-01,2025,Sep,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,14.4,7.49,115.1,,3.34,,7.44,0,85,68.3,34.5,0,135,5028,Routine monitoring
2025-09-01,2025,Sep,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,14.3,5.35,121.9,,3.79,,6.57,1,74,79.6,45.2,0,147,6622,Routine monitoring
2025-09-01,2025,Sep,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,14.9,6.69,116.0,,3.48,,9.11,2,170,75.6,45.3,0,170,6597,Routine monitoring
2025-09-01,2025,Sep,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,5.5,4.7,125.7,,3.34,,8.33,1,134,69.5,43.2,0,164,5982,Routine monitoring
2025-10-01,2025,Oct,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,8.8,3.7,126.7,8.96,5.07,,,1,161,79.2,47.1,0,149,6689,Routine monitoring
2025-10-01,2025,Oct,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,19.4,3.32,125.3,8.08,4.05,,,1,103,81.9,50.1,0,184,6152,Routine monitoring
2025-10-01,2025,Oct,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,30.0,6.9,120,7.41,4.33,,,1,89,78.4,45.7,0,136,5732,Routine monitoring
2025-10-01,2025,Oct,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,7.4,3.74,120.4,5.79,3.89,,,1,174,80.5,46.4,0,141,5953,Routine monitoring
2025-10-01,2025,Oct,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,7.0,4.51,120,8.88,3.93,,,2,153,86.0,46.5,0,180,7119,Routine monitoring
2025-10-01,2025,Oct,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,27.2,7.64,120,7.41,4.1,,,1,168,84.3,45.3,0,141,6646,Routine monitoring
2025-10-01,2025,Oct,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,15.5,4.54,120,8.15,4.02,,,1,113,82.0,45.6,0,152,6226,Routine monitoring
2025-10-01,2025,Oct,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,11.8,5.49,120,8.99,4.1,,,1,118,86.6,43.6,0,142,6195,Routine monitoring
2025-10-01,2025,Oct,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,6.4,7.21,120,6.78,3.53,,,0,158,73.4,32.7,0,142,4746,Routine monitoring
2025-10-01,2025,Oct,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,23.8,4.97,120,7.14,3.51,,,3,176,76.6,53.3,0,206,7212,Routine monitoring
2025-10-01,2025,Oct,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,26.4,4.9,120,8.24,4.05,,,2,137,79.3,51.3,0,181,6710,Routine monitoring
2025-10-01,2025,Oct,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,9.2,4.13,125.3,5.18,4.39,,,1,156,79.5,45.9,0,132,6368,Routine monitoring
2025-10-01,2025,Oct,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,32.9,6.92,120,6.45,4.13,,,1,68,79.1,46.4,0,153,6565,Routine monitoring
2025-10-01,2025,Oct,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,9.3,2.95,125.9,8.03,4.32,,,1,146,80.1,47.5,0,143,6669,Routine monitoring
2025-10-01,2025,Oct,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,13.4,6.06,125.1,5.55,4.22,,,1,134,72.3,40.7,0,184,5795,Routine monitoring
2025-10-01,2025,Oct,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,31.7,7.61,125.3,8.27,3.14,,,1,176,73.4,44.8,0,176,5757,Routine monitoring
2025-10-01,2025,Oct,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,18.8,3.36,125.8,6.63,3.98,,,2,164,81.5,54.6,0,157,6593,Routine monitoring
2025-10-01,2025,Oct,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,22.3,7.57,123.1,8.18,4.21,,,1,183,86.0,43.8,0,164,6757,Routine monitoring
2025-10-01,2025,Oct,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,23.6,5.39,120,8.54,4.0,,,1,140,72.7,45.3,0,167,6197,Routine monitoring
2025-10-01,2025,Oct,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,21.8,3.52,122.5,7.92,3.68,,,3,156,72.9,54.8,0,175,7166,Routine monitoring
2025-10-01,2025,Oct,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,24.2,3.96,124.5,6.94,4.86,,,1,95,82.1,51.2,0,183,6583,Routine monitoring
2025-10-01,2025,Oct,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,10.3,3.88,125.7,7.73,4.78,,,1,133,79.5,47.0,0,176,6156,Routine monitoring
2025-10-01,2025,Oct,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,6.5,6.62,127.4,5.82,3.57,,,0,165,72.2,34.7,0,135,5325,Routine monitoring
2025-10-01,2025,Oct,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,12.8,4.47,120,6.45,4.62,,,2,176,74.9,46.6,0,204,6598,Routine monitoring
2025-10-01,2025,Oct,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,5.2,3.93,90.3,,3.9,50.8,,1,159,66.3,41.3,0,154,5640,Routine monitoring
2025-10-01,2025,Oct,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,6.5,5.31,96.4,,3.17,56.4,,1,180,66.7,39.6,0,162,5125,Routine monitoring
2025-10-01,2025,Oct,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,27.5,6.38,90,,3.74,60.2,,1,131,64.1,42.8,0,178,5130,Routine monitoring
2025-10-01,2025,Oct,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,13.8,3.69,96.1,,4.16,62.8,,1,135,73.4,47.2,0,176,5919,Routine monitoring
2025-10-01,2025,Oct,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,10.1,5.72,91.4,,3.68,46.1,,1,157,67.0,39.5,0,175,5003,Routine monitoring
2025-10-01,2025,Oct,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,16.9,6.03,90.2,,3.97,50.9,,1,143,78.9,43.6,0,142,5648,Routine monitoring
2025-10-01,2025,Oct,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,23.5,5.11,91.8,,4.24,59.2,,2,183,78.5,51.5,0,154,6935,Routine monitoring
2025-10-01,2025,Oct,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,6.9,3.91,93.8,,3.37,47.4,,1,104,76.0,42.4,0,154,5556,Routine monitoring
2025-10-01,2025,Oct,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,20.5,4.78,90,,3.97,62.5,,1,170,72.5,46.2,0,156,5595,Routine monitoring
2025-10-01,2025,Oct,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,24.0,7.48,95.8,,3.91,41.3,,1,94,62.3,38.7,0,179,5588,Routine monitoring
2025-10-01,2025,Oct,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,14.7,6.68,97.7,,3.74,51.2,,1,178,70.3,52.1,0,188,5830,Routine monitoring
2025-10-01,2025,Oct,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,6.0,4.73,90,,3.83,45.7,,0,102,79.1,38.6,0,138,5806,Routine monitoring
2025-10-01,2025,Oct,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,8.0,7.55,90,,3.26,48.8,,0,160,59.0,30.9,0,135,4592,Routine monitoring
2025-10-01,2025,Oct,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,6.0,5.24,90,,3.06,56.1,,2,177,74.6,42.7,0,182,6062,Routine monitoring
2025-10-01,2025,Oct,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,15.0,5.87,93.6,,4.2,55.1,,1,172,78.5,43.3,0,155,5816,Routine monitoring
2025-10-01,2025,Oct,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,28.3,6.97,90,,4.07,45.1,,1,89,72.1,43.1,0,159,5795,Routine monitoring
2025-10-01,2025,Oct,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,12.5,7.14,90,,3.63,46.3,,1,93,77.1,38.3,0,141,5767,Routine monitoring
2025-10-01,2025,Oct,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,13.6,7.22,90,,3.48,53.6,,0,108,62.2,32.6,0,159,4830,Routine monitoring
2025-10-01,2025,Oct,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,27.2,4.87,96.0,,3.99,41.9,,3,124,69.4,59.3,0,171,7547,Routine monitoring
2025-10-01,2025,Oct,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,9.9,7.71,93.5,,2.86,55.6,,1,110,61.4,32.2,0,144,4833,Routine monitoring
2025-10-01,2025,Oct,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,33.3,3.95,100,,3.69,,8.08,2,169,67.4,54.7,0,187,6356,Routine monitoring
2025-10-01,2025,Oct,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,24.7,7.31,107.9,,3.75,,6.94,1,159,65.8,41.6,0,154,5184,Routine monitoring
2025-10-01,2025,Oct,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,24.0,3.5,102.4,,3.21,,8.77,2,162,70.7,53.4,0,152,6695,Routine monitoring
2025-10-01,2025,Oct,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,8.4,5.35,100,,3.52,,7.8,1,179,75.2,47.5,0,149,5640,Routine monitoring
2025-10-01,2025,Oct,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,13.1,5.28,103.7,,3.19,,7.75,2,140,75.3,45.4,0,157,6794,Routine monitoring
2025-10-01,2025,Oct,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,27.8,7.53,103.8,,3.09,,7.33,1,158,72.8,43.3,0,178,6204,Routine monitoring
2025-10-01,2025,Oct,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,24.3,4.4,100,,3.61,,9.36,2,91,63.6,46.9,0,189,5591,Routine monitoring
2025-10-01,2025,Oct,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,16.8,6.2,100,,3.02,,7.54,1,110,76.2,42.1,0,153,5556,Routine monitoring
2025-10-01,2025,Oct,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,30.6,7.27,106.6,,3.17,,7.44,1,176,79.1,47.1,0,174,6507,Routine monitoring
2025-10-01,2025,Oct,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,12.0,7.15,102.9,,3.06,,5.24,0,129,79.2,35.9,0,149,5628,Routine monitoring
2025-10-01,2025,Oct,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,19.4,7.22,100,,3.64,,9.07,1,131,74.7,40.7,0,140,5996,Routine monitoring
2025-10-01,2025,Oct,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,23.2,6.99,100,,3.53,,6.35,1,133,73.2,41.4,0,141,5514,Routine monitoring
2025-10-01,2025,Oct,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,14.5,7.65,102.9,,3.58,,6.6,1,95,69.1,36.1,0,184,5422,Routine monitoring
2025-10-01,2025,Oct,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,14.3,5.09,100,,3.29,,5.62,2,89,74.8,44.1,0,160,6778,Routine monitoring
2025-10-01,2025,Oct,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,15.0,6.61,107.5,,3.04,,6.69,1,178,80.8,42.6,0,136,6426,Routine monitoring
2025-10-01,2025,Oct,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,5.6,5.08,100,,3.98,,6.73,1,146,71.6,39.9,0,163,5188,Routine monitoring
2025-11-01,2025,Nov,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,8.9,3.5,138.2,8.84,4.57,,,1,167,76.3,48.4,0,160,6250,Routine monitoring
2025-11-01,2025,Nov,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,19.5,3.57,132.2,6.65,4.14,,,1,102,80.6,51.0,0,132,6794,Routine monitoring
2025-11-01,2025,Nov,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,30.0,6.44,135.3,7.2,3.85,,,1,97,75.4,47.2,0,183,6397,Routine monitoring
2025-11-01,2025,Nov,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,7.5,3.58,143.9,8.46,4.17,,,1,164,82.5,49.4,0,180,6645,Routine monitoring
2025-11-01,2025,Nov,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,7.1,4.6,132.1,4.96,3.6,,,1,155,83.0,46.5,0,137,6423,Routine monitoring
2025-11-01,2025,Nov,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,27.3,7.66,131.3,8.22,3.81,,,1,162,82.0,46.6,0,181,6147,Routine monitoring
2025-11-01,2025,Nov,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,15.6,3.88,132.5,6.59,4.84,,,2,117,84.4,51.9,0,180,7352,Routine monitoring
2025-11-01,2025,Nov,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,11.9,5.24,137.4,7.15,3.61,,,1,102,83.5,45.2,0,162,6128,Routine monitoring
2025-11-01,2025,Nov,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,6.5,6.99,145.8,9.18,4.6,,,0,162,77.3,38.5,0,164,5767,Routine monitoring
2025-11-01,2025,Nov,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,23.8,5.19,137.2,8.03,3.99,,,2,169,80.4,52.6,0,163,7074,Routine monitoring
